ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4
819180,10,E,8,65,,6.2,92.121,33.936993,-116.996116,.477,ML,3,RTE 10/60 SEP W/O,1,,,
819181,10,E,8,65,4758,6.6,92.476,33.933675,-116.991362,.597,ML,3,RTE 10/60 SEP W/O,1,,,
819182,10,W,8,65,9864,3.9,89.821,33.96061,-117.02396,.722,ML,3,BROOKSIDE OC E/O,1,,,
819183,10,E,8,65,9864,3.9,89.821,33.960486,-117.024179,.722,ML,3,BROOKSIDE OC E/O,1,,,
819184,10,W,8,65,9864,4.6,90.521,33.954259,-117.014462,.75,ML,3,OAK VALLEY PKWY W/O,1,,,
819185,10,E,8,65,9864,4.6,90.521,33.954137,-117.014672,.75,ML,3,OAK VALLEY PKWY W/O,1,,,
819186,10,E,8,65,9864,2,87.921,33.977902,-117.049472,1.017,ML,3,SINGLETON RD,1,,,
819187,10,W,8,65,9864,2,87.921,33.977985,-117.049287,1.017,ML,3,SINGLETON RD,1,,,
819188,215,N,8,65,,22.9,14.469,33.744995,-117.189245,.565,ML,3,ETHANAC RD N/O,1,,,
819189,215,S,8,65,,22.9,14.469,33.744996,-117.189589,.565,ML,3,ETHANAC RD N/O,1,,,
819190,215,N,8,65,56700,32.5,24.167,33.864982,-117.260578,1.181,ML,3,Harley Knox Blvd,1,,,
819191,215,S,8,65,56700,32.5,24.167,33.864892,-117.26083,1.181,ML,3,Harley Knox Blvd,1,,,
819200,215,N,8,65,56700,26.5,18.069,33.785651,-117.218642,.187,ML,2,RTE 74/4th SEP N/O,1,,,
819201,215,S,8,65,56700,26.5,18.069,33.785554,-117.218747,.25,ML,2,RTE 74/4th SEP N/O,1,,,
819206,215,N,8,65,,34.9,26.567,33.897686,-117.27479,.78,ML,3,VAN BUREN BLVD N/O,1,,,
819207,215,S,8,65,,34.9,26.567,33.897585,-117.27503,1.205,ML,3,VAN BUREN BLVD N/O,1,,,
819436,210,W,8,71,,17.25,69.689,34.135993,-117.391591,,FR,2,AYALA WB/ON @ 210,1,,,
819440,210,W,8,71,,18.53,70.969,34.136073,-117.369189,,FR,2,RIVERSIDE WB/ON@210,1,,,
819448,210,E,8,71,24680,15.73,68.169,34.136299,-117.417284,.617,ML,3,ALDER WB/ON,1,,,
819449,210,E,8,71,24680,15.73,68.169,34.136299,-117.417284,.617,HV,1,ALDER WB/ON,1,,,
819454,210,W,8,71,,16.16,68.599,34.136423,-117.408476,.385,ML,3,ALDER EB/ON @ 210,1,,,
819455,210,W,8,71,,16.16,68.599,34.136423,-117.408476,.76,HV,1,ALDER EB/ON @ 210,1,,,
819460,210,W,8,71,24680,12.1,64.539,34.136476,-117.485202,.5,ML,3,CHERRY AVE,1,,,
819461,210,W,8,71,24680,12.1,64.539,34.136476,-117.485202,.5,HV,1,CHERRY AVE,1,,,
819472,210,W,8,71,24680,14.15,66.589,34.136512,-117.449474,.545,ML,3,CITRUS EB ON,1,,,
819473,210,W,8,71,24680,14.15,66.589,34.136512,-117.449474,.545,HV,1,CITRUS EB ON,1,,,
819478,210,E,8,71,24680,13.66,66.099,34.136227,-117.458134,.675,ML,4,CITRUS WB ON,1,,,
819479,210,E,8,71,24680,13.66,66.099,34.136227,-117.458134,.675,HV,1,CITRUS WB ON,1,,,
819484,210,E,8,71,24680,14.75,67.189,34.136017,-117.438641,.365,ML,3,SIERRA WB ON,1,,,
819485,210,E,8,71,24680,14.75,67.189,34.136017,-117.438641,.365,HV,1,SIERRA WB ON,1,,,
819491,210,W,8,71,24680,14.88,67.319,34.136352,-117.435753,.075,ML,4,SIERRA EB LOOP,1,,,
819492,210,W,8,71,24680,14.88,67.319,34.136352,-117.435753,.075,HV,1,SIERRA EB LOOP,1,,,
819498,210,E,8,71,60466,20.54,71.962,34.134534,-117.354995,.431,ML,3,STATE WB/ON @ 210,1,,,
819499,210,E,8,71,60466,20.54,71.962,34.134534,-117.354995,.431,HV,1,STATE WB/ON @ 210,1,,,
819504,210,W,8,71,66070,20.76,73.199,34.134674,-117.335409,.43,ML,4,STATE EB/ON @ 210,1,,,
819505,210,W,8,71,66070,20.76,73.199,34.134674,-117.335409,2.61,HV,1,STATE EB/ON @ 210,1,,,
819514,210,E,8,71,81344,7.73,60.169,34.136453,-117.561652,.3,ML,3,MILLIKEN WB ON,1,,,
819515,210,E,8,71,81344,7.73,60.169,34.136453,-117.561652,.3,HV,1,MILLIKEN WB ON,1,,,
819520,210,W,8,71,81344,8,60.439,34.136763,-117.556943,.485,ML,4,MILLIKEN EB ON,1,,,
819521,210,W,8,71,81344,8,60.439,34.136763,-117.556943,.485,HV,1,MILLIKEN EB ON,1,,,
819526,210,E,8,71,81344,6.8,59.239,34.135797,-117.577842,.5,ML,4,HAVEN WB ON,1,,,
819527,210,E,8,71,81344,6.8,59.239,34.135797,-117.577842,.5,HV,1,HAVEN WB ON,1,,,
819532,210,W,8,71,81344,7,59.439,34.136311,-117.574366,.3,ML,4,HAVEN EB ON,1,,,
819533,210,W,8,71,81344,7,59.439,34.136311,-117.574366,.3,HV,1,HAVEN EB ON,1,,,
819538,210,E,8,71,81344,5.7,58.139,34.134928,-117.596985,.45,ML,4,ARCHIBALD,1,,,
819539,210,E,8,71,81344,5.7,58.139,34.134928,-117.596985,.45,HV,1,ARCHIBALD,1,,,
819545,210,W,8,71,81344,6,58.439,34.13531,-117.591764,.55,ML,4,E/B ARCHIBALD ONR,1,,,
819546,210,W,8,71,81344,6,58.439,34.13531,-117.591764,.55,HV,1,E/B ARCHIBALD ONR,1,,,
819552,210,E,8,71,81344,4.5,56.939,34.13486,-117.617924,.505,ML,4,CARNELIAN WB ON,1,,,
819553,210,E,8,71,81344,4.5,56.939,34.13486,-117.617924,.3,HV,1,CARNELIAN WB ON,1,,,
819575,210,W,8,71,81344,4.7,57.139,34.135167,-117.61445,.3,ML,4,CARNELIAN EB ON,1,,,
819576,210,W,8,71,81344,4.7,57.139,34.135167,-117.61445,.3,HV,1,CARNELIAN EB ON,1,,,
819599,210,E,8,71,13756,3.3,55.739,34.134887,-117.638861,.4,ML,4,CAMPUS STREET,1,,,
819600,210,E,8,71,13756,3.3,55.739,34.134887,-117.638861,.445,HV,1,CAMPUS STREET,1,,,
819605,210,W,8,71,13756,1.6,54.039,34.134533,-117.668512,.3,ML,4,MOUNTAIN AVE EB ON,1,,,
819606,210,W,8,71,13756,1.6,54.039,34.134533,-117.668512,.3,HV,1,MOUNTAIN AVE EB ON,1,,,
819613,210,E,8,71,13756,1.4,53.839,34.134333,-117.671953,.3,ML,5,MOUNTAIN AVE WB ON,1,,,
819614,210,E,8,71,13756,1.4,53.839,34.134333,-117.671953,.3,HV,1,MOUNTAIN AVE WB ON,1,,,
819634,15,N,8,65,,37.394,91.887,33.826912,-117.525218,.301,ML,3,EL CERRITO RD,1,,,
819635,15,N,8,65,,37.394,91.887,33.826912,-117.525218,,OR,2,EL CERRITO RD,1,,,
819654,210,W,8,71,81344,3.69,56.129,34.134985,-117.632072,.45,ML,4,CAMPUS EB ON,1,,,
819659,210,W,8,71,81344,3.69,56.129,34.134985,-117.632072,.45,HV,1,CAMPUS EB ON,1,,,
819684,210,W,8,71,24680,23.555,76.488,34.145634,-117.290134,.9,ML,4,ARROWHEAD AVE,1,,,
819685,210,E,8,71,,23.555,75.994,34.145375,-117.290041,1.814,ML,4,ARROWHEAD AVE,1,,,
819695,210,W,8,71,2462,24.8,77.733,34.144783,-117.268368,1.072,ML,3,Waterman Ave,1,,,
819702,210,E,8,71,,27.8,80.239,34.131804,-117.218917,1.1,ML,2,CENTRAL AVE,1,,,
819703,210,W,8,71,,27.8,80.733,34.132057,-117.21899,1.1,ML,2,CENTRAL AVE,1,,,
819709,210,W,8,71,13756,28.7,81.633,34.129428,-117.20408,.95,ML,2,330 JCT,1,,,
819710,210,E,8,71,,28.7,81.139,34.129029,-117.20407,.95,ML,2,330 JCT,1,,,
819716,210,E,8,71,,31.4,83.839,34.090795,-117.200754,.9,ML,2,SANTA ANA RIVER,1,,,
819717,210,W,8,71,56000,31.4,84.333,34.091299,-117.200455,.9,ML,2,SANTA ANA RIVER,1,,,
819723,210,E,8,71,,32.6,85.039,34.073356,-117.200851,1.151,ML,4,SAN BERNARDINO AVE,1,,,
819728,210,W,8,71,44000,32.6,85.533,34.073916,-117.200539,1.181,ML,3,SAN BERNARDINO AVE,1,,,
819744,215,S,8,71,65000,4.855,42.162,34.07566,-117.295753,,FR,2,ORANGE SHOW SB T ON,1,,,
819751,215,N,8,71,65000,5.534,42.841,34.084626,-117.30056,.538,HV,1,INLAND CENTER NB ON,1,,,
819756,215,N,8,71,65000,5.128,42.435,34.079417,-117.297146,.241,HV,1,ORANGE SHOW NB ON,1,,,
819765,215,N,8,71,65000,6.204,43.511,34.094196,-117.30177,.575,HV,1,MILL ST NB ON,1,,,
819767,215,S,8,71,65000,6.204,43.511,34.094197,-117.301941,.575,HV,1,MILL ST NB ON,1,,,
819769,215,S,8,71,65000,5.534,42.841,34.084569,-117.300742,.385,HV,1,INLAND CENTER NB ON,1,,,
819779,215,S,8,65,62000,40.929,32.903,33.969353,-117.32916,.345,HV,1,MARTIN LUTHER KING,1,,,
819780,215,S,8,65,62000,40.929,32.903,33.969353,-117.32916,.345,ML,4,MARTIN LUTHER KING,1,,,
819834,15,N,8,65,,37.394,91.887,33.826912,-117.525218,,FR,1,EL CERRITO RD,1,,,
819852,15,S,8,65,16350,43.02,97.503,33.900653,-117.560375,.371,ML,4,HIDDEN VALLEY,1,,,
819857,15,N,8,65,16350,42.734,97.227,33.896716,-117.558896,.369,ML,4,HIDDEN VALLEY,1,,,
819878,15,N,8,65,51560,45.675,100.168,33.938958,-117.555693,.54,ML,3,SIXTH ST SB,1,,,
819893,215,S,8,65,,39.652,31.626,33.960216,-117.311857,.478,ML,5,CENTRAL/WATKINS,1,,,
819894,215,S,8,65,,39.652,31.626,33.960216,-117.311857,.478,HV,1,CENTRAL/WATKINS,1,,,
819897,15,N,8,65,,50.1,104.593,34.001727,-117.550138,,FR,2,CANTU GALLEANO NB LP,1,,,
819903,15,N,8,65,,48.08,102.573,33.972577,-117.54872,.485,ML,3,LIMEONITE SB ON,1,,,
819905,215,S,8,65,,38.774,30.748,33.95012,-117.30296,.399,HV,1,BOX SPRINGS SB ON,1,,,
819910,10,E,8,65,36448,57.07,142.89,33.724433,-116.200107,2.1,ML,3,GOLF CENTER DR,1,,,
819911,10,E,8,65,36448,57.07,142.89,33.724433,-116.200107,,OR,1,GOLF CENTER DR,1,,,
819923,60,E,8,65,49270,16.195,56.316,33.940195,-117.229112,.554,HV,1,PERRIS WB ON,1,,,
819930,60,W,8,65,49270,15.495,55.616,33.941223,-117.241153,.514,HV,1,HEACOCK,1,,,
819941,60,W,8,65,49270,16.602,56.723,33.939388,-117.222146,.952,ML,2,PERRIS EB ONR,1,,,
819943,60,W,8,65,49270,16.602,56.723,33.939388,-117.222146,.952,HV,1,PERRIS EB ONR,1,,,
819945,60,E,8,65,62000,14.168,54.289,33.940689,-117.264258,.531,HV,1,PIGEON PASS,1,,,
819956,215,S,8,65,,38.627,30.601,33.948275,-117.301644,2.574,HV,1,BOX SPRINGS,1,,,
819957,215,S,8,65,,38.627,30.601,33.948275,-117.301644,.341,ML,4,BOX SPRINGS,1,,,
819963,215,N,8,65,,39.426,31.4,33.958394,-117.308599,.512,HV,1,CENTRAL AVE SB ON,1,,,
819964,215,N,8,65,,39.426,31.4,33.958394,-117.308599,.507,ML,3,CENTRAL AVE SB ON,1,,,
819973,60,E,8,71,53896,9.789,40.386,34.024701,-117.561268,.602,ML,4,MILIKEN,1,,,
819975,60,E,8,71,53896,9.789,40.386,34.024701,-117.561268,.602,HV,1,MILLIKEN,1,,,
819986,60,E,8,65,62000,11.815,52.095,33.995896,-117.363587,,FR,1,MAIN ST,1,,,
819987,60,E,8,65,62000,11.815,52.095,33.995896,-117.363587,,OR,1,MAIN ST,1,,,
820000,60,E,8,71,53896,9.013,39.61,34.028347,-117.574003,.534,HV,1,HAVEN,1,,,
820001,60,E,8,71,53896,9.013,39.61,34.028347,-117.574003,.534,ML,4,HAVEN,1,,,
820070,10,W,8,71,53896,6.257,53.022,34.069681,-117.608589,.585,HV,1,VINEYARD AVE,1,,,
820071,10,W,8,71,53896,6.257,53.022,34.069681,-117.608589,.338,ML,4,VINEYARD AVE,1,,,
820088,60,E,8,71,53896,8.72,39.317,34.029685,-117.578854,.341,HV,1,HAVEN,1,,,
820092,60,E,8,71,13210,2.186,32.783,34.03012,-117.692625,.532,HV,1,CENTRAL,1,,,
820097,60,W,8,71,53896,8.043,38.64,34.030718,-117.59057,.314,HV,1,ARCHIBALD,1,,,
820101,60,W,8,71,53896,7.042,37.639,34.030672,-117.607997,.51,HV,1,VINEYARD,1,,,
820105,60,W,8,65,,.262,40.817,34.022943,-117.554045,1.636,HV,1,MILLIKEN,1,,,
820110,60,E,8,71,53896,7.733,38.33,34.030496,-117.595962,.504,HV,1,ARCHIBALD,1,,,
820114,60,W,8,71,53896,6.039,36.636,34.030646,-117.625451,.5,HV,1,GROVE,1,,,
820118,60,E,8,71,53896,4.408,35.005,34.030314,-117.653851,.65,HV,1,EUCLID,1,,,
820122,60,W,8,71,13210,2.531,33.128,34.030408,-117.686616,.313,HV,1,CENTRAL,1,,,
820127,60,W,8,71,13210,3.773,34.37,34.03052,-117.66496,.283,HV,1,MOUNTAIN,1,,,
820130,60,E,8,71,13210,1.192,31.789,34.030011,-117.70991,.194,HV,1,RAMONA,1,,,
820148,60,E,8,71,13210,3.448,34.045,34.030246,-117.670642,.491,HV,1,MOUNTAIN WB ON,1,,,
820152,60,W,8,71,13210,1.467,32.064,34.030319,-117.705193,.498,HV,1,RAMONA,1,,,
820156,60,E,8,71,53896,5.721,36.318,34.030383,-117.630981,.38,HV,1,GROVE,1,,,
820161,60,E,8,71,53896,6.704,37.301,34.03045,-117.613871,.506,HV,1,VINEYARD,1,,,
820164,215,S,8,65,,38.774,30.748,33.95012,-117.30296,,FR,2,BOX SPRINGS SB ON,1,,,
820172,15,S,8,71,53896,3,109.764,34.076309,-117.545031,,FR,2,FOURTH ST SB LP,1,,,
820177,60,W,8,71,53896,4.766,35.363,34.030577,-117.647603,.451,HV,1,EUCLID,1,,,
820201,10,W,8,71,53896,7.292,54.057,34.067723,-117.590995,.765,HV,1,ARCHIBALD AVE,1,,,
820202,10,W,8,71,53896,7.292,54.057,34.067723,-117.590995,.494,ML,5,ARCHIBALD AVE,1,,,
820205,10,W,8,71,53896,8.987,55.752,34.067614,-117.561479,,FR,2,MILLIKEN AVE,1,,,
820208,10,W,8,71,53896,8.228,54.993,34.067676,-117.574695,,FR,2,HAVEN AVE LOOP,1,,,
820250,91,W,8,65,62000,11.219,48.649,33.89697,-117.486014,.437,HV,1,MAGNOLIA,1,,,
820288,91,W,8,65,62000,15.706,53.136,33.928148,-117.418672,.511,HV,1,ADAMS,1,,,
820326,10,E,8,71,42370,26.429,73.19,34.064883,-117.25872,,FR,2,TIPPECANOE AVE,1,,,
820328,10,E,8,71,42370,27.424,74.185,34.066472,-117.24163,,FR,1,MT. VIEW AVE,1,,,
820330,10,E,8,71,59962,28.434,75.195,34.06648,-117.224079,,FR,1,CALIFORNIA ST,1,,,
820333,10,W,8,71,42370,27.147,73.908,34.066685,-117.246498,,FR,1,MT. VIEW AVE,1,,,
820355,91,E,8,65,62000,11.927,49.271,33.899559,-117.474346,.473,HV,1,LA SIERRA,1,,,
820356,91,E,8,65,62000,11.927,49.271,33.899559,-117.474346,.487,ML,3,LA SIERRA,1,,,
820363,91,W,8,65,62000,12.165,49.595,33.900916,-117.470636,.542,HV,1,LA SIERRA,1,,,
820364,91,W,8,65,62000,12.165,49.595,33.900916,-117.470636,.513,ML,3,LA SIERRA,1,,,
820369,91,W,8,65,62000,13.064,50.494,33.906533,-117.456643,.527,HV,1,TYLER,1,,,
820387,91,E,8,65,62000,13.011,50.355,33.905975,-117.45728,.45,HV,1,TYLER,1,,,
820470,91,E,8,65,62000,15.565,52.909,33.926869,-117.420534,.496,HV,1,ADAMS,1,,,
820487,91,W,8,65,62000,16.751,54.181,33.936681,-117.403654,.568,HV,1,MADISON,1,,,
820489,91,E,8,65,62000,16.588,53.932,33.935237,-117.40583,.523,HV,1,MADISON,1,,,
820507,91,W,8,65,62000,17.724,55.154,33.945336,-117.390312,,FR,2,ARLINGTON WB ON,1,,,
820549,91,E,8,65,16350,6.271,43.615,33.880108,-117.567165,.493,ML,6,MAIN,1,,,
820559,91,W,8,65,16350,6.457,43.887,33.879951,-117.564055,.191,ML,4,MAIN,1,,,
820631,60,E,8,71,13210,2.79,33.387,34.030183,-117.682108,.458,HV,1,BENSON,1,,,
820634,60,E,8,71,13210,2.79,33.387,34.030183,-117.682108,.444,ML,4,BENSON,1,,,
820670,215,S,8,65,62000,40.76,32.734,33.96725,-117.327701,,FR,1,MLK SB ON,1,,,
820671,215,N,8,65,62000,40.76,32.734,33.96742,-117.327473,.274,HV,1,MLK SB ON,1,,,
820672,215,N,8,65,62000,40.76,32.734,33.96742,-117.327473,.274,ML,3,MLK SB ON,1,,,
820701,60,E,8,65,49270,20.2,60.321,33.939172,-117.159736,1.141,ML,2,East of Redland Blvd,1,,,
820706,60,W,8,65,49270,20.2,60.321,33.93936,-117.159739,1.49,ML,2,East of Redland Blvd,1,,,
820712,60,E,8,65,49270,21.4,61.521,33.939156,-117.138817,.9,ML,2,THEODORE OC,1,,,
820713,60,W,8,65,49270,21.4,61.521,33.939336,-117.138813,.9,ML,2,THEODORE OC,1,,,
820719,60,E,8,65,49270,22,62.121,33.938014,-117.128544,1.15,ML,2,GILMEN SPRINGS OC,1,,,
820720,60,W,8,65,49270,22,62.121,33.938185,-117.128548,1.15,ML,2,GILMEN SPRINGS OC,1,,,
820726,60,E,8,65,,23.7,63.821,33.937002,-117.100157,2.443,ML,2,E/O GILMAN SPNGS OC,1,,,
820727,60,W,8,65,,23.7,63.821,33.937077,-117.100179,2.443,ML,2,E/O GILMAN SPNGS OC,1,,,
820735,60,E,8,65,49270,18.1,58.221,33.93914,-117.196223,.944,HV,1,W/O NASON ST,1,,,
820736,60,E,8,65,49270,18.1,58.221,33.93914,-117.196223,.944,ML,2,W/O NASON ST,1,,,
820737,60,W,8,65,49270,18.1,58.221,33.939324,-117.196219,.909,HV,1,W/O NASON ST,1,,,
820738,60,W,8,65,49270,18.1,58.221,33.939324,-117.196219,.909,ML,2,W/O NASON ST,1,,,
820782,60,E,8,65,,28.6,68.707,33.932963,-117.022831,1.5,ML,2,E/O JACK RABBIT TR,1,,,
820783,60,W,8,65,,28.6,68.707,33.933087,-117.022829,1.5,ML,2,E/O JACK RABBIT TR,1,,,
820786,60,W,8,65,,26.9,67.007,33.941945,-117.04938,2.443,ML,2,W/O JK RABBIT TR,1,,,
820787,60,E,8,65,,26.9,67.007,33.941817,-117.049457,2.443,ML,2,W/O JK RABBIT TR,1,,,
820846,91,W,8,65,62000,14.714,52.144,33.920054,-117.432926,.73,ML,4,JACKSON ST,1,,,
820847,10,W,8,65,36448,56.83,142.65,33.727328,-116.202862,2.1,ML,3,GOLF CENTER DR,1,,,
820848,10,W,8,65,36448,56.83,142.65,33.727328,-116.202862,,OR,1,GOLF CENTER DR,1,,,
820849,10,E,8,71,59962,31.7,78.461,34.057766,-117.169785,.55,ML,3,UNIVERSITY ST WB,1,,,
820850,60,W,8,65,62000,11.6,51.88,33.997401,-117.366907,1.267,HV,1,W/O Main Street,1,,,
820851,60,W,8,65,62000,11.6,51.88,33.997401,-117.366907,1.267,ML,3,W/O Main Street,1,,,
820852,60,E,8,65,62000,11.6,51.88,33.997265,-117.366952,.557,HV,1,W/O Main Street,1,,,
820853,60,E,8,65,62000,11.6,51.88,33.997265,-117.366952,.557,ML,3,W/O Main Street,1,,,
820854,10,W,8,65,4758,6.8,92.676,33.932657,-116.98796,.597,ML,3,ROUTE 10/60 SEP,1,,,
820857,15,N,8,65,,40.24,94.733,33.864636,-117.540828,,FR,1,MAGNOLIA NB ON,1,,,
820859,15,S,8,65,,50.2,104.683,34.003174,-117.550553,,FR,1,CANTU GALLEANO SB LP,1,,,
820866,10,E,8,71,53896,9.123,55.888,34.067352,-117.559101,,FR,2,MILLIKEN AVE,1,,,
820893,15,N,8,71,82590,46.3,153.832,34.577351,-117.271483,4.45,ML,3,Cement Co OC,1,,,
820894,15,S,8,71,82590,46.3,154.178,34.577458,-117.27167,4.45,ML,3,Cement Co OC,1,,,
820913,15,N,8,71,,50.5,158.032,34.627675,-117.230453,4.6,ML,3,S/O Dale Evans PKWY,1,,,
820952,15,N,8,71,,56.7,164.232,34.711471,-117.199988,5,ML,3,N/O WILD WADSH RD OC,1,,,
820994,15,N,8,71,,63,170.532,34.781913,-117.130846,4.8,ML,3,NORTH OF HODGE RD,1,,,
821051,15,S,8,71,82590,50.5,158.378,34.627766,-117.230645,4.6,ML,3,S/O Dale Evans PKWY,1,,,
821063,15,S,8,71,,56.7,164.578,34.711555,-117.200192,5,ML,3,N/O WILD WADSH RD OC,1,,,
821071,15,S,8,71,,63,170.878,34.782032,-117.131069,4.8,ML,3,NORTH OF HODGE RD,1,,,
821083,10,W,8,71,59962,29.164,75.925,34.066712,-117.211337,,FR,2,ALABAMA ST WB ON,1,,,
821111,60,E,8,65,62000,11.815,52.095,33.995896,-117.363587,.843,HV,1,MAIN ST,1,,,
821171,15,N,8,71,,78.1,185.632,34.905717,-116.951987,5,ML,2,N/O OLD 58,1,,,
821172,15,S,8,71,,78.1,185.978,34.905964,-116.952009,5,ML,3,N/O OLD 58,1,,,
821196,15,N,8,71,82590,40.1,147.632,34.502141,-117.324754,1.345,ML,3,RTE 18/PALMDALE RD,1,,,
821197,15,S,8,71,82590,40.1,147.978,34.502221,-117.32498,1.345,ML,3,RTE 18/PALMDALE RD,1,,,
821207,15,N,8,71,82590,41.6,149.132,34.52322,-117.318458,3.1,ML,4,NORTH ROY ROGERS,1,,,
821208,15,S,8,71,82590,41.6,149.478,34.523314,-117.318763,3.1,ML,4,NORTH ROY ROGERS,1,,,
821217,15,N,8,71,,67.6,175.132,34.83683,-117.089657,4.65,ML,3,S/O LENWOOD AVE,1,,,
821218,15,S,8,71,,67.6,175.478,34.836888,-117.089894,4.65,ML,4,S/O LENWOOD AVE,1,,,
821250,15,N,8,71,4030,72.3,179.832,34.885902,-117.044673,4.85,ML,3,2 MILE N/O RTE 58,1,,,
821251,15,S,8,71,4030,72.3,180.178,34.886258,-117.044707,4.85,ML,4,2 MILE N/O RTE 58,1,,,
821264,15,N,8,71,,85.6,193.132,34.911014,-116.821375,3.7,ML,2,FIRST ST OC,1,,,
821265,15,S,8,71,,85.6,193.478,34.911268,-116.82145,3.7,ML,2,FIRST ST OC,1,,,
821286,10,E,8,65,4758,9,94.876,33.926955,-116.952203,1.402,ML,4,W/O HIGHLAND AVE,1,,,
821287,10,W,8,65,4758,9,94.876,33.927129,-116.952195,1.53,ML,4,W/O HIGHLAND AVE,1,,,
821297,10,E,8,65,4758,10.5,96.376,33.925997,-116.926118,1.5,ML,4,E/O HIGHLAND ST,1,,,
821298,10,W,8,65,4758,10.5,96.376,33.926239,-116.926106,1.5,ML,4,E/O HIGHLAND ST,1,,,
821308,10,E,8,65,3820,14.7,100.61,33.926109,-116.852923,1.468,ML,4,E/O RAMSEY ST,1,,,
821309,10,W,8,65,3820,14.7,100.61,33.926305,-116.853059,1.468,ML,4,E/O RAMSEY ST,1,,,
821319,10,W,8,65,3820,16.3,102.21,33.931575,-116.825943,1.65,ML,4,SAN GORGONIO WASH,1,,,
821320,10,E,8,65,3820,16.3,102.21,33.931351,-116.82597,1.65,ML,4,SAN GORGONIO WASH,1,,,
821333,10,W,8,65,,18,103.91,33.919406,-116.801108,1.55,ML,4,W/O MAIN ST,1,,,
821334,10,E,8,65,,18,103.91,33.919176,-116.801121,1.55,ML,4,W/O MAIN ST,1,,,
821344,10,E,8,65,,19.4,105.31,33.918661,-116.776922,1.85,ML,4,MAIN ST,1,,,
821345,10,W,8,65,,19.4,105.31,33.91889,-116.776967,1.85,ML,4,MAIN ST,1,,,
821355,10,E,8,65,,21.7,107.61,33.924603,-116.737846,2.45,ML,4,FORNAT WASH,1,,,
821356,10,W,8,65,,21.7,107.61,33.924861,-116.737912,2.45,ML,4,FORNAT WASH,1,,,
821366,10,E,8,65,,26.1,111.92,33.922197,-116.664308,2.055,ML,4,WHITE  REST AREA,1,,,
821367,10,W,8,65,,26.1,111.92,33.922525,-116.664274,2.055,ML,4,WHITE  REST AREA,1,,,
821428,10,E,8,65,,40.4,126.22,33.841628,-116.445598,2.287,ML,4,E/O DATE PALM DR,1,,,
821429,10,W,8,65,,40.4,126.22,33.84182,-116.445317,2.287,ML,4,E/O DATE PALM DR,1,,,
821437,10,E,8,65,,50.5,136.32,33.760083,-116.300678,2.235,ML,3,WASHINGTON ST,1,,,
821438,10,W,8,65,,50.5,136.32,33.760271,-116.300589,2.175,ML,3,WASHINGTON ST,1,,,
821446,10,E,8,65,,52.7,138.52,33.747637,-116.265911,1.081,ML,3,JEFFERSON ST,1,,,
821447,10,W,8,65,,52.7,138.52,33.747969,-116.265764,1.081,ML,3,JEFFERSON ST,1,,,
821461,10,E,8,65,14260,58.9,144.72,33.714989,-116.172734,3.415,ML,2,DILLON RD,1,,,
821476,10,E,8,65,,64.7,149.803,33.699564,-116.087904,5,ML,2,SMOKEY GULCH,1,,,
821495,60,W,8,65,,10.7,50.98,34.00332,-117.380928,1.15,ML,3,SANTA ANA RIVER,1,,,
821496,60,E,8,65,,10.7,50.98,34.003088,-117.380981,1.15,ML,3,SANTA ANA RIVER,1,,,
821506,60,E,8,65,,9.3,49.58,34.004149,-117.404772,1,ML,3,W/O RUBIDOUX BLVD,1,,,
821507,60,W,8,65,,9.3,49.58,34.004346,-117.404752,1,ML,3,W/O RUBIDOUX BLVD,1,,,
821519,60,W,8,65,,7.3,47.58,34.012782,-117.43778,1.062,ML,4,W/O VALLEY WAY,1,,,
821520,60,E,8,65,,7.3,47.58,34.012554,-117.437874,1.062,ML,4,W/O VALLEY WAY,1,,,
821532,60,W,8,65,,6.3,46.855,34.014413,-117.450342,.763,ML,4,E/O PEDLEY RD,1,,,
821533,60,E,8,65,,6.3,46.855,34.014135,-117.450424,.763,ML,4,E/O PEDLEY RD,1,,,
821546,60,W,8,65,,5.5,46.055,34.016653,-117.464103,.95,ML,4,PYRITE AVE,1,,,
821547,60,E,8,65,,5.5,46.055,34.016355,-117.464171,.95,ML,4,PYRITE AVE,1,,,
821559,60,W,8,65,,4.4,44.955,34.019609,-117.482946,1.2,ML,4,W/O PYRITE ST,1,,,
821560,60,E,8,65,,4.4,44.955,34.019318,-117.482984,1.2,ML,4,W/O PYRITE ST,1,,,
821572,60,E,8,65,,3.1,43.655,34.018732,-117.505598,2.069,ML,4,COUNTRY VILLAGE RD,1,,,
821573,60,W,8,65,,3.1,43.655,34.019038,-117.505592,2.069,ML,4,COUNTRY VILLAGE RD,1,,,
821610,60,W,8,65,,8.7,48.98,34.005939,-117.414731,1,ML,3,W/O RUBIDOUX,1,,,
821611,60,E,8,65,,8.7,48.98,34.005749,-117.414785,1,ML,3,W/O RUBIDOUX,1,,,
821617,71,S,8,65,,1.1,14.508,33.908626,-117.649322,.7,ML,2,S/O SBD/RIV CO LINE,1,,,
821618,71,N,8,65,,1.1,14.476,33.909701,-117.649614,.7,ML,2,1 MLE S/O SBD/RIV CO,1,,,
821624,71,S,8,65,,1.9,15.308,33.896863,-117.646659,.7,ML,2,N/O PRADO DAM RD,1,,,
